jing,ceng,wei,DEPT,SP,PE,CAL,GR,U,TH,K,AC,CNL,DEN,RLLS,RLLD,LABEL
62,51,盒8上,3834,95.3,2.8,27.4,104.2,5,15.7,0.9,206.3,20.7,2.7,88.3,101,1
62,51,盒8上,3834.1,95.1,2.8,27.8,103.6,4.7,15.8,1,206.9,20,2.7,89.8,102.4,1
62,51,盒8上,3834.2,95.1,3,28,103.7,4.4,15.8,1.1,206,19.8,2.7,91.1,103.7,1
62,51,盒8上,3834.3,95.1,3.2,28.1,102.9,4,15.7,1.2,204.1,19.6,2.7,92.1,104.6,1
62,51,盒8上,3834.5,95.1,3.2,28.1,100.6,3.3,15.8,1.3,200.5,19.6,2.6,92.4,104.9,1
62,51,盒8上,3834.6,95.1,3.2,28.1,98.5,2.6,16,1.4,197,19.7,2.6,92.6,105,1
62,51,盒8上,3834.7,95.1,3.3,28.1,96.7,2,16.1,1.4,195.9,20.2,2.6,93.3,106,1
62,51,盒8上,3834.8,95.2,3.3,28.2,94.1,1.6,16,1.4,196.2,20.8,2.7,95.2,108.3,1
62,51,盒8上,3835,95.3,3.5,28.4,89.9,1.3,15.9,1.4,196.3,21.4,2.7,98.5,112.3,1
62,51,盒8上,3835.1,95.5,3.7,28.6,85.4,1.1,15.6,1.3,195.7,21.7,2.7,103,117.9,1
62,51,盒8上,3835.2,95.8,3.8,28.5,82.9,0.9,15.4,1.3,193.3,21.5,2.7,108.3,124.5,1
62,51,盒8上,3835.3,96.1,3.7,28.4,81.8,0.7,15.2,1.4,190.2,20.4,2.7,114.4,132.1,1
62,51,盒8上,3835.5,96.5,3.5,28.5,80.3,0.7,14.9,1.5,188.4,18.7,2.6,119.7,139.1,1
62,51,盒8上,3835.6,96.7,3.4,28.7,77.4,0.7,14.7,1.5,189,17.5,2.6,119.9,140,1
62,51,盒8上,3835.7,96.8,3.3,29,74.4,0.7,14.6,1.6,197.6,17.4,2.6,109.7,127.8,1
62,51,盒8上,3835.8,96.9,3.3,29.4,74.8,1,14.4,1.6,216.9,18.6,2.6,89.5,103.4,1
62,52,盒8下,3857.3,83.9,3,28.7,95.3,2.3,15.9,1.4,213.8,17,2.6,64.7,76.3,1
62,52,盒8下,3857.5,84,2.9,28.5,87.5,2,14.4,1.2,217.1,15.9,2.5,63.3,74.5,1
62,52,盒8下,3857.6,84.1,2.8,28.2,80.1,1.7,13,1.1,219.6,15.4,2.5,62.2,73.1,1
62,52,盒8下,3857.7,84.1,2.7,28.2,74.7,1.7,11.9,1.1,221,15.1,2.4,61.1,71.8,1
62,52,盒8下,3857.8,84.1,2.7,28.4,70.7,1.9,10.7,1.1,223.2,14.7,2.4,59.7,70.1,1
62,52,盒8下,3858,84.1,2.7,28.9,67.3,2.2,9.6,1.1,225.4,14.3,2.4,58.1,68.1,1
62,52,盒8下,3858.1,84.1,2.7,29.4,64.5,2.5,8.9,1.1,225.5,14.2,2.3,56.8,66.3,1
62,52,盒8下,3858.2,84.2,2.7,29.8,62.8,2.6,8.7,1.1,224.9,14.6,2.3,55.9,65,1
62,52,盒8下,3858.3,84.4,2.6,29.9,62.6,2.6,8.8,1.1,225.7,15.1,2.3,55.4,64.1,1
62,52,盒8下,3858.5,84.5,2.5,29.7,63.8,2.4,9.3,1,226.9,15.5,2.3,54.9,63.4,1
62,52,盒8下,3858.6,84.6,2.4,29.3,66.3,2.1,9.9,0.9,228.6,16,2.3,54.4,62.7,1
62,52,盒8下,3858.7,84.7,2.3,29,69.2,1.8,10.5,0.9,231.4,16.5,2.3,54,62,1
62,52,盒8下,3858.8,84.6,2.3,28.8,71,1.6,10.7,0.9,234.3,16.9,2.3,53.7,61.6,1
62,52,盒8下,3859,84.5,2.3,28.6,70.9,1.6,10.7,0.8,236.8,16.9,2.4,54,61.8,1
62,52,盒8下,3859.1,84.4,2.3,28.3,69.1,1.5,10.3,0.8,240.9,16.6,2.4,55.7,63.8,1
62,52,盒8下,3859.2,84.2,2.2,27.9,66.1,1.4,9.7,0.8,245.3,15.9,2.3,58.7,67.5,1
62,52,盒8下,3859.3,84,2.2,27.8,62.2,1.3,9.1,0.7,247.4,15.2,2.3,62.4,72.1,1
62,52,盒8下,3859.5,83.8,2.2,27.8,57.8,1.3,8.8,0.6,247.6,14.7,2.3,65.5,76.2,1
62,52,盒8下,3859.6,83.6,2.2,27.9,54.4,1.3,8.6,0.6,245.4,14.6,2.4,67.6,79,1
62,52,盒8下,3859.7,83.4,2.3,28.1,52.2,1.3,8.4,0.5,240.4,14.5,2.4,69.4,81.6,1
62,52,盒8下,3859.8,83,2.4,28.2,50.6,1.3,8.2,0.5,233.9,14.4,2.4,72.4,85.6,1
62,52,盒8下,3860,82.6,2.4,28.1,48.6,1.2,8.3,0.6,228.1,13.9,2.4,77.5,92.4,1
62,52,盒8下,3860.1,82.1,2.4,27.9,46.5,1.1,8.6,0.7,224.4,13.1,2.3,85.9,103.3,1
62,52,盒8下,3860.2,81.5,2.4,27.6,46,1,8.8,0.8,222.8,12,2.2,97.3,117.6,1
62,52,盒8下,3860.3,80.9,2.5,27.3,47.1,0.9,9.1,0.8,222,11,2.2,109.9,133.2,1
62,52,盒8下,3860.5,80.3,2.5,27,49.3,0.9,9.9,1,220.7,10.6,2.3,120.6,146,1
62,52,盒8下,3860.6,79.8,2.5,26.8,52.3,1,11.7,1.2,217,10.9,2.3,126.5,152.4,1
62,52,盒8下,3860.7,79.4,2.5,26.8,58,1.1,14.2,1.3,212.3,12,2.4,125.8,149.7,1
62,53,盒8下,3860.8,79.1,2.5,27,69.6,1.5,16.9,1.3,208.6,14,2.4,117.6,137.3,1
62,53,盒8下,3861,78.9,2.6,27.5,86.6,1.8,19,1.4,205.2,16.6,2.5,104,118.6,1
62,53,盒8下,3861.1,78.6,2.6,28,104.7,1.8,20.3,1.5,203.4,19,2.5,88.1,97.8,1
62,53,盒8下,3861.2,78.4,2.5,28.1,118.7,1.7,20.6,1.5,205.3,19.7,2.5,73.5,79.6,1
62,53,盒8下,3861.3,78.2,2.5,27.8,125.7,1.6,20.4,1.5,209.4,19,2.5,61.7,65.4,1
62,53,盒8下,3861.5,78,2.4,27.5,124.3,1.5,19.4,1.5,212.9,17.8,2.5,53.1,55.3,1
62,53,盒8下,3861.6,77.9,2.3,27.4,112.8,1.2,17.1,1.4,215.6,16.7,2.5,47.5,49,1
62,53,盒8下,3861.7,77.9,2.2,27.6,95.1,1,14.2,1.3,218.7,15.4,2.5,45,46.3,1
62,54,盒8下,3861.8,78.1,2.2,27.9,76.1,0.9,11.4,1.1,222.7,13.9,2.5,46.8,48.6,1
62,54,盒8下,3862,78.4,2.3,28.1,60.1,0.9,8.9,1,226.8,12.5,2.5,53.4,56.2,1
62,54,盒8下,3862.1,78.8,2.4,28.1,48,1,7.3,0.9,229.4,11.5,2.5,64,68.3,1
62,54,盒8下,3862.2,79.3,2.4,27.9,39.8,1,6.8,0.9,229.7,11.2,2.5,73.2,78.8,1
62,54,盒8下,3862.3,79.8,2.4,27.8,36.7,1.1,6.9,1,227.5,11.8,2.5,74.4,80.4,1
62,54,盒8下,3862.5,80.3,2.5,28,40.5,1.3,7.9,1.2,228.2,13.4,2.4,65.9,71.3,1
62,55,山1,3890.3,75.9,2.6,30.9,83,1.4,12.6,1.3,213.7,12,2.4,52.3,56.9,1
62,55,山1,3890.5,75.8,2.5,30.9,70.9,0.9,11.5,1.3,216.1,11.6,2.4,56.8,62.3,1
62,55,山1,3890.6,75.8,2.5,30.6,62.4,0.9,10.3,1.3,218,11.4,2.4,64.5,71.4,1
62,55,山1,3890.7,75.8,2.5,30.2,56.7,1.1,9.3,1.2,217.7,11.4,2.4,75.2,84,1
62,55,山1,3890.8,75.8,2.4,29.8,53.3,1.2,8.8,1.1,214.9,11.7,2.3,85.9,96.4,1
62,55,山1,3891,75.8,2.3,29,54.1,1.5,8.8,1.1,210.3,12.3,2.3,92.2,103.5,1
62,55,山1,3891.1,75.8,2.2,28.1,63.1,2.2,9.7,1.2,205.3,13.6,2.3,90,100.4,1
62,55,山1,3891.2,75.8,2.2,27.6,82.4,3.4,11.8,1.2,206.4,15.6,2.3,80.7,89.2,1
62,55,山1,3891.3,75.9,2.1,27.6,108.3,4.6,14.6,1.4,219.5,18.4,2.3,68.4,74.9,1
62,56,山1,3900.2,77.5,2.4,28.4,64.9,1.7,6.1,1.9,197,12.4,2.5,92.3,102.4,1
62,56,山1,3900.3,77.8,2.3,28.2,62.6,1.7,5.7,2,198.7,12.4,2.6,85.6,94.5,1
62,56,山1,3900.5,78,2.2,27.9,64.4,1.7,5.7,2,201.5,12.7,2.6,80.3,88.5,1
62,56,山1,3900.6,78,2.2,27.6,68.4,1.7,5.9,1.9,203.1,13.1,2.6,77.2,84.9,1
62,56,山1,3900.7,77.9,2.2,27.3,72.7,1.8,6.2,1.9,203.5,13.4,2.6,76.1,83.8,1
62,56,山1,3900.8,77.8,2.2,27.1,75.6,1.9,6.7,1.8,203.4,13.8,2.6,76,83.8,1
62,56,山1,3901,77.5,2.1,27.1,76.8,2.1,7.1,1.7,203.2,14.1,2.6,76.4,84.5,1
62,56,山1,3901.1,77.3,2.2,27.3,76.6,2.3,7.5,1.7,203.4,14.2,2.6,76.9,85.3,1
62,56,山1,3901.2,77.1,2.4,27.5,75.3,2.5,8,1.6,203.2,14,2.6,77.3,86.2,1
62,56,山1,3901.3,76.9,2.6,27.9,72.9,2.7,8.3,1.4,203,13.6,2.6,77.5,86.9,1
62,56,山1,3901.5,76.6,2.7,28.3,69,2.9,8.2,1.2,203.6,13.2,2.6,77.6,87.4,1
62,56,山1,3901.6,76.3,2.7,28.6,63.8,3,7.5,1,204.4,12.8,2.5,77.5,87.6,1
62,56,山1,3901.7,75.9,2.7,28.8,58.9,3,6.7,0.9,205.9,12.5,2.4,77.1,87.5,1
62,56,山1,3901.8,75.6,2.6,29,55.6,2.9,6.2,0.9,208.7,12.4,2.4,76.5,87,1
62,60,山2_1,3913.2,73.7,3,28.3,93.3,2.7,11.1,2,205.2,14,2.7,63.7,66.4,1
62,60,山2_1,3913.3,73.9,3.1,28.5,87.9,2.5,10.1,2,208.1,14.1,2.6,64.7,67.6,1
62,60,山2_1,3913.5,74,3.1,28.7,83.7,2.3,9.4,2.1,210.6,14.5,2.6,65.5,68.5,1
62,60,山2_1,3913.6,74.1,3,28.9,80.9,2.2,9,2.1,213.7,15,2.5,66,69,1
62,60,山2_1,3913.7,74.1,3,28.9,79.4,2.2,8.8,2.1,215.2,15.7,2.5,66.1,69.2,1
62,60,山2_1,3913.8,74,3,28.8,79.5,2.3,8.8,2.1,213.2,16.7,2.4,66.2,69.4,1
62,60,山2_1,3914,73.8,3,28.6,82.9,2.6,9.5,2.1,215.4,18.2,2.4,66.6,70.1,1
62,60,山2_1,3914.1,73.7,3.1,28.4,92.5,3.6,11.2,2.1,220.9,20.3,2.4,68,71.8,1
62,60,山2_1,3914.2,73.6,3.1,28.1,107.6,4.9,13.5,2.1,223.1,22.9,2.5,70.7,75.2,1
62,63,山2_3,3947,62.7,3.4,26,115.9,3.7,13.7,1.9,211.4,17.2,2.6,110.5,134.2,1
62,63,山2_3,3947.1,62.7,3.5,26.1,103.2,3.4,12,1.7,210.1,17.3,2.7,93.8,112.7,1
62,63,山2_3,3947.2,62.7,3.6,26.2,89.7,2.9,10.4,1.6,210,16,2.7,81.8,97.1,1
62,63,山2_3,3947.3,62.7,3.5,26.5,77,2.5,8.7,1.4,208.8,13.9,2.7,74.4,87.2,1
62,63,山2_3,3947.5,62.6,3.4,26.8,66.9,2.4,7.2,1.2,205.1,12,2.7,69.8,80.8,1
62,63,山2_3,3947.6,62.6,3.2,27.1,60,2.2,5.9,1.1,201.6,10.7,2.7,66.9,76.4,1
62,63,山2_3,3947.7,62.6,3.1,27.1,56.1,2.1,5.3,1.1,199,10,2.7,64.8,73.2,1
62,63,山2_3,3947.8,62.6,3,27,55.3,1.9,5.1,1.1,195.7,9.7,2.6,63.1,70.8,1
62,63,山2_3,3948,62.6,2.9,26.9,56.3,1.8,5,1.2,195.1,9.5,2.6,62,69.2,1
62,63,山2_3,3948.1,62.6,2.8,26.8,57.2,1.6,5,1.3,197.3,9.5,2.6,61.5,68.5,1
62,63,山2_3,3948.2,62.7,2.8,26.8,56.3,1.5,4.9,1.4,199.1,9.6,2.6,61,68,1
62,63,山2_3,3948.3,62.7,2.8,26.9,54.3,1.4,4.9,1.5,201,10,2.6,60.4,67.4,1
62,63,山2_3,3948.5,62.7,2.7,27.1,53.8,1.4,4.8,1.6,202.3,10.2,2.6,59.9,67,1
62,63,山2_3,3948.6,62.8,2.7,27.2,56.2,1.5,4.7,1.6,200.8,10.3,2.6,60.2,67.9,1
62,63,山2_3,3948.7,62.8,2.6,27.1,61.9,1.8,4.9,1.7,199.5,10.5,2.6,62.8,71.6,1
62,63,山2_3,3948.8,62.9,2.7,26.8,72.7,2.5,6,1.8,200.3,11.7,2.6,69.1,79.9,1
62,63,山2_3,3949,63,2.7,26.2,89.6,3.5,8.4,1.9,202.7,14.1,2.6,80.3,94.6,1
73,48,盒8上,3978,53.9,2.6,26.6,74.3,4,11.3,0.8,199.7,12.2,2.6,42.4,48.6,1
73,48,盒8上,3978.2,53.8,2.3,26.4,62.1,2.7,10.2,0.7,201.4,11.1,2.6,42.9,47.5,1
73,48,盒8上,3978.3,53.7,2.1,26.6,54.9,1.7,9.3,0.7,202.8,10.7,2.6,41.6,44.4,1
73,48,盒8上,3978.4,53.7,2,27.1,49.6,1.2,8.4,0.7,203.8,10.3,2.5,38.9,40.7,1
73,48,盒8上,3978.5,53.8,1.9,27.8,45.2,1.1,7.7,0.8,205.9,10,2.5,36,37.7,1
73,48,盒8上,3978.7,53.9,1.9,28.3,42.8,1.1,7.3,0.9,207.9,10,2.5,34,35.7,1
73,48,盒8上,3978.8,54.1,1.9,28.3,43.6,1.2,7,0.9,208.5,10.3,2.5,32.7,34.1,1
73,48,盒8上,3978.9,54.2,2,27.9,46.7,1.2,6.7,1,209.6,10.5,2.5,31.5,32.3,1
73,48,盒8上,3979,54.5,2.1,27.2,48.3,1.3,6.4,1,211,10.2,2.5,29.9,30.2,1
73,48,盒8上,3979.2,54.7,2.1,26.4,46.7,1.3,6.3,1,210.5,9.6,2.5,27.9,27.7,1
73,48,盒8上,3979.3,54.9,2,26.2,43.4,1.2,6.3,0.9,209.2,9,2.6,25.5,25.5,1
73,48,盒8上,3979.4,55.2,2,26,40.4,1.1,6.5,0.9,209.1,8.3,2.6,23.6,24.6,1
73,48,盒8上,3979.5,55.4,1.9,26.1,38,0.9,6.9,0.9,208.7,7.8,2.6,23,25.2,1
73,48,盒8上,3979.7,55.5,1.9,26.2,36.3,0.9,7.1,0.8,206.8,7.4,2.6,23.9,27,1
73,48,盒8上,3979.8,55.7,1.9,26.2,36.1,0.8,7.3,0.8,204.6,7.2,2.6,25.8,29.1,1
73,48,盒8上,3979.9,55.7,1.9,26.3,38.6,0.8,7.6,0.9,202.8,7.2,2.6,27.8,30.6,1
73,48,盒8上,3980,55.8,2,26.3,43.7,0.9,8.2,0.9,201.6,7.1,2.6,28.9,30.9,1
73,48,盒8上,3980.2,55.8,2.1,26.3,50.7,1,9,1,202,7,2.6,28.9,30.1,1
73,48,盒8上,3980.3,55.8,2.3,26.3,57.9,1.3,9.7,1.1,203.4,7.1,2.6,28.1,28.6,1
73,48,盒8上,3980.4,55.7,2.3,26.4,63,1.4,10.1,1.1,205.2,7.4,2.6,26.7,26.9,1
73,48,盒8上,3980.5,55.6,2.3,26.6,64.7,1.5,10.3,1.1,208.1,8,2.6,25.1,25.3,1
73,48,盒8上,3980.7,55.5,2.3,26.8,62.5,1.5,10.3,1.1,210.8,8.5,2.5,23.6,24.1,1
73,48,盒8上,3980.8,55.3,2.2,26.9,58.7,1.5,10.2,1,210.7,8.2,2.6,22.6,23.6,1
73,48,盒8上,3980.9,55.1,2.1,26.9,55.2,1.5,10.2,1,207.9,7.4,2.6,22.2,24.2,1
73,48,盒8上,3981,54.9,2.1,26.6,53.7,1.4,10.2,0.9,204.5,6.3,2.6,22.8,25.7,1
73,48,盒8上,3981.2,54.7,2.1,26.5,53.1,1.3,10.2,0.9,201.6,5.3,2.6,24.3,27.6,1
73,48,盒8上,3981.3,54.5,2.1,26.3,51.6,1.3,10,0.8,200.6,4.7,2.6,26.1,29.3,1
73,48,盒8上,3981.4,54.3,2.1,26.1,48.3,1.3,9.7,0.8,202.6,4.4,2.6,27.5,30.5,1
73,48,盒8上,3981.5,54.2,2.1,26.1,44.8,1.5,9.1,0.8,207.8,4.5,2.6,28.5,31.1,1
73,48,盒8上,3981.7,54.1,2.1,26,42.4,1.6,8.6,0.7,214.5,4.7,2.5,29.1,31.6,1
73,48,盒8上,3981.8,54,2.1,26.2,41.7,1.7,8.3,0.8,219.9,5.2,2.5,29.6,32.1,1
73,48,盒8上,3981.9,53.8,2.1,26.2,42.8,1.8,8.2,0.8,222.6,6,2.5,30.3,32.3,1
73,48,盒8上,3982,53.7,2.1,26.3,47.1,1.7,8.7,0.8,223.5,7,2.5,30.8,31.6,1
73,48,盒8上,3982.2,53.6,2.1,26.4,53,1.5,9.5,0.8,221.3,8.2,2.5,30.2,28.9,1
73,48,盒8上,3982.3,53.4,2.2,26.3,56.8,1.4,10,0.8,216.2,9.4,2.5,27.6,24.3,1
73,48,盒8上,3982.4,53.4,2.1,26.2,54.3,1.3,10.1,0.7,211.9,10.1,2.5,23.2,19.3,1
73,49,盒8上,3982.5,53.3,2,25.9,47.6,1.2,9.5,0.6,210.7,9.3,2.5,18.6,15.9,1
73,49,盒8上,3982.7,53.4,1.9,25.8,40.8,1.2,8,0.5,211.2,8.1,2.5,15.6,15,1
73,49,盒8上,3982.8,53.4,1.8,25.7,37.2,1.2,6.6,0.5,212.7,7.1,2.5,15.1,16.3,1
73,49,盒8上,3982.9,53.6,1.8,25.6,36.2,1.2,5.9,0.5,214.9,6.7,2.5,16.9,18.8,1
73,49,盒8上,3983,53.7,1.8,25.6,36.7,1.3,5.5,0.5,215.5,6.5,2.5,19.5,21.1,1
73,49,盒8上,3983.2,53.9,1.9,25.5,37.8,1.4,5.2,0.4,214.2,6.3,2.5,21.8,22.6,1
73,49,盒8上,3983.3,54.1,1.9,25.5,38.5,1.5,5,0.4,213,6.1,2.5,23.2,23.3,1
73,49,盒8上,3983.4,54.4,1.9,25.5,38.4,1.5,4.9,0.4,212.6,6.1,2.5,23.7,23.5,1
73,49,盒8上,3983.5,54.7,1.9,25.6,37.5,1.5,5.1,0.4,212.1,6.1,2.5,23.8,23.7,1
73,49,盒8上,3983.7,55,1.9,25.7,36.5,1.4,5.4,0.5,210.5,6.3,2.6,23.8,23.9,1
73,49,盒8上,3983.8,55.4,1.8,25.9,35.4,1.4,5.6,0.5,208.5,6.5,2.6,23.9,24,1
73,49,盒8上,3983.9,55.9,1.8,25.9,34.3,1.3,5.7,0.5,207.3,6.6,2.6,23.7,23.9,1
73,49,盒8上,3984,56.5,1.9,25.8,33.2,1.2,5.7,0.6,206.3,6.8,2.6,23.4,24.1,1
73,49,盒8上,3984.2,57.1,1.9,25.6,32.4,1.2,5.7,0.7,204.9,6.8,2.6,23.4,25,1
73,49,盒8上,3984.3,57.7,2,25.7,31.8,1.2,5.7,0.7,203.9,6.9,2.6,24.5,27,1
73,49,盒8上,3984.4,58.4,2,25.9,32.3,1.2,5.9,0.8,207.1,7.2,2.6,26.7,30,1
73,49,盒8上,3984.5,59.1,2.1,26,38.7,1.2,7.4,0.9,215.6,7.9,2.5,30,33.2,1
73,50,盒8上,3985.4,62.9,2.9,26.1,90.6,2.7,10,2.3,204.4,17.2,2.5,34.3,33.8,1
73,50,盒8上,3985.5,63,2.9,26.1,90.7,2.9,9.9,2.3,207.1,18.2,2.6,33.5,33.7,1
73,50,盒8上,3985.7,63.1,2.9,26.2,89.8,3.1,10.2,2.3,208.8,18.4,2.6,33.3,34.1,1
73,50,盒8上,3985.8,63,2.9,26.2,88.8,3.2,10.6,2.2,209.6,17.5,2.6,33.5,34.5,1
73,50,盒8上,3985.9,62.9,2.9,26.2,88.9,3.4,11,2.2,209.4,16.3,2.6,33.6,34.6,1
73,50,盒8上,3986,62.7,2.9,26.3,89.5,3.5,11.5,2.2,210.7,15.9,2.6,33.3,34.8,1
73,50,盒8上,3986.2,62.5,2.9,26.4,90,3.5,12,2.1,213.6,16.6,2.6,33.3,36.2,1
73,50,盒8上,3986.3,62.2,2.9,26.5,90.3,3.5,12.2,2,214.8,17.7,2.6,34.6,39.4,1
73,50,盒8上,3986.4,61.9,2.9,26.6,89.5,3.5,12.3,1.9,212.3,18.4,2.6,37.9,45.8,1
73,50,盒8上,3986.5,61.6,2.9,26.7,87,3.2,12.2,1.9,207.8,18.2,2.6,43.8,55.8,1
73,50,盒8上,3986.7,61.2,2.8,26.7,83.6,2.7,12.1,1.8,201.8,17.1,2.6,53.4,68.8,1
73,50,盒8上,3986.8,60.9,2.7,26.6,80.6,2.2,11.9,1.8,195.6,16,2.6,65,81,1
73,50,盒8上,3986.9,60.5,2.7,26.3,78.9,1.8,11.6,1.8,192,15.4,2.6,75.5,89.2,1
73,50,盒8上,3987,60.1,2.7,26.1,78.1,1.7,11.3,1.7,191.8,15.6,2.6,81.8,93.3,1
73,50,盒8上,3987.2,59.7,2.6,26,77.8,1.8,11.1,1.7,192.9,16,2.7,85,96.8,1
73,50,盒8上,3987.3,59.4,2.6,25.9,77,2,11,1.6,193.4,16.3,2.7,87.8,102,1
73,50,盒8上,3987.4,59.1,2.6,25.9,75.8,2.3,11.2,1.5,192.7,16.1,2.7,92.4,108.8,1
73,50,盒8上,3987.5,58.9,2.6,25.8,75.1,2.5,11.4,1.3,191.3,15.9,2.7,97.9,115.2,1
73,50,盒8上,3987.7,58.8,2.6,25.9,75.2,2.7,11.7,1.2,190,15.9,2.7,103.1,120.2,1
73,50,盒8上,3987.8,58.7,2.6,26,75.3,2.7,12,1.1,189.4,15.9,2.7,107.2,124.9,1
73,50,盒8上,3987.9,58.7,2.6,26.1,73.8,2.7,11.9,1,189.8,15.6,2.7,111,131,1
73,50,盒8上,3988,58.7,2.5,26.2,71.2,2.6,11.6,0.9,190.9,15.2,2.7,116.2,139.5,1
73,50,盒8上,3988.2,58.8,2.5,26.2,69.2,2.6,10.9,0.9,191.5,14.7,2.7,123.2,149.5,1
73,50,盒8上,3988.3,58.9,2.5,26.2,68.7,2.6,10.4,1,191.7,14.4,2.7,130.9,158.5,1
73,50,盒8上,3988.4,59.1,2.6,26.2,69.1,2.6,10,1,191.9,14.1,2.7,137.5,163.8,1
73,50,盒8上,3988.5,59.3,2.6,26.2,69.2,2.6,9.7,1.1,191.5,13.8,2.7,140.6,162.6,1
73,50,盒8上,3988.7,59.6,2.6,26.2,69.6,2.5,9.7,1.2,190.6,13.8,2.7,139,155.4,1
73,50,盒8上,3988.8,60,2.7,26.1,72.1,2.2,10.4,1.3,190,13.8,2.7,132.8,144.7,1
73,50,盒8上,3988.9,60.4,2.7,26.1,76.5,1.8,11.9,1.4,189.9,14,2.6,124.8,133.1,1
73,50,盒8上,3989,60.8,2.8,26,80.3,1.4,13.4,1.5,189.9,14.8,2.6,116.1,119.9,1
73,50,盒8上,3989.2,61.3,2.8,25.9,81.9,1.2,14.4,1.6,190.4,16.2,2.6,105.2,103.4,1
73,50,盒8上,3989.3,61.8,2.8,25.9,82.5,1.1,15.1,1.7,191.7,17.7,2.6,91.2,85,1
73,50,盒8上,3989.4,62.3,2.8,25.9,84.5,1.1,15.6,1.7,192.9,18.2,2.6,75.3,67.4,1
73,53,盒8下,4032.9,60.9,4.1,26.3,85.4,3.5,11.6,1.5,216.1,26.1,2.7,73.8,88.5,1
73,53,盒8下,4033,60.9,4.2,25.9,77.3,3.9,10.4,1.3,205.3,23.6,2.7,75.8,89.9,1
73,53,盒8下,4033.2,60.9,4.1,25.7,74.9,4.1,10.1,1.3,198.1,18.3,2.7,76.9,89.8,1
73,53,盒8下,4033.3,60.9,3.9,25.6,75.3,4.1,10.1,1.3,202,13.9,2.7,76.6,87.4,1
73,53,盒8下,4033.4,60.9,3.7,25.5,77.7,4.2,10.2,1.3,218.4,12.3,2.7,74.6,82.3,1
73,53,盒8下,4033.5,61,3.4,25.5,84.1,4.1,10.7,1.4,237.9,13.5,2.6,70.5,75.7,1
73,53,盒8下,4033.7,61.1,3,25.6,94.5,3.9,11.9,1.6,249.6,16.6,2.5,65.3,69.7,1
73,53,盒8下,4033.8,61.2,2.8,25.9,107.4,3.4,13.7,1.9,256.5,19.6,2.4,60.8,66.4,1
73,54,山1,4056.4,55.6,2.8,26.2,91.9,4.5,9.4,2,213.7,11.6,2.6,89.1,101.9,1
73,54,山1,4056.5,55.7,2.7,26.2,84.5,4.1,8.3,1.8,215,11.3,2.6,87.7,99.4,1
73,54,山1,4056.7,55.7,2.7,26.2,79.1,3.6,8.1,1.7,209.9,11.4,2.6,85.7,96.5,1
73,54,山1,4056.8,55.7,2.7,26.1,77,3.3,8.4,1.7,201.9,11.8,2.6,83.3,93.5,1
73,54,山1,4056.9,55.7,2.6,26.1,77.3,3,8.9,1.6,194.3,12.2,2.6,80.8,91,1
73,54,山1,4057,55.7,2.7,26.1,79,2.7,9.4,1.6,190.6,12.6,2.6,78.9,89.7,1
73,54,山1,4057.2,55.7,2.7,26.3,80.4,2.4,9.8,1.6,192.2,12.5,2.7,77.7,89.3,1
73,54,山1,4057.3,55.6,2.7,26.4,80.4,2.3,10,1.6,198.7,11.7,2.6,77.4,89.6,1
73,54,山1,4057.4,55.5,2.7,26.4,79.5,2.3,9.8,1.6,204.6,11,2.6,77.8,90.2,1
73,54,山1,4057.5,55.3,2.6,26.3,78.8,2.4,9.3,1.7,205.8,10.6,2.6,78.4,90.5,1
73,54,山1,4057.7,55.2,2.6,26.3,79.1,2.6,8.9,1.7,201.7,10.6,2.6,78.6,89.9,1
73,54,山1,4057.8,55.1,2.6,26.3,79.7,2.7,8.4,1.8,196.8,10.8,2.6,78.1,88.2,1
73,54,山1,4057.9,55,2.6,26.3,78.6,2.8,7.9,1.8,193.9,10.9,2.6,76.6,85.4,1
73,54,山1,4058,54.9,2.7,26.3,75.6,2.9,7.5,1.7,195.8,11,2.6,74.2,82.1,1
73,54,山1,4058.2,54.9,2.6,26.3,72.4,2.7,7.3,1.7,202.7,10.9,2.6,71.5,79,1
73,54,山1,4058.3,54.8,2.6,26.4,70.1,2.5,7.1,1.6,211.9,10.8,2.6,68.9,76.7,1
73,54,山1,4058.4,54.8,2.5,26.4,68.1,2.2,7.1,1.6,216.7,10.6,2.6,67.2,75.6,1
73,54,山1,4058.5,54.8,2.5,26.3,66.5,1.9,7.1,1.6,215,10.2,2.6,66.5,75.5,1
73,54,山1,4058.7,54.8,2.4,26.3,65.7,1.7,7.2,1.7,209,9.6,2.6,66.9,76.1,1
73,54,山1,4058.8,54.8,2.4,26.2,66.2,1.6,7.1,1.8,203.5,9.3,2.6,67.6,76.6,1
73,54,山1,4058.9,54.8,2.4,26.1,67.1,1.6,7,1.8,200.4,9.6,2.6,68.1,77,1
73,54,山1,4059,54.8,2.4,26,67.9,1.8,6.7,1.9,200.2,9.9,2.6,68.4,77.5,1
73,54,山1,4059.2,54.8,2.4,26,68.9,2.3,6.3,1.9,201.8,10.1,2.6,68.9,78.5,1
73,54,山1,4059.3,54.8,2.4,26,70.2,2.9,5.9,1.8,203.1,10,2.6,69.8,80,1
73,54,山1,4059.4,54.8,2.5,26,70.5,3.4,5.7,1.8,201.5,9.8,2.6,71.3,81.7,1
73,54,山1,4059.5,54.9,2.4,26,68.8,3.8,5.7,1.7,198.5,10,2.6,72.9,83.5,1
