jing,ceng,wei,DEPT,SP,PE,CAL,GR,U,TH,K,AC,CNL,DEN,RLLS,RLLD,LABEL
35,60,山西,3841.0239,60.52,2.5845,25.5756,83.4589,2.3723,10.5384,1.8384,212.9095,8.2481,2.4882,33.4802,41.6248,1
35,60,山西,3841.1489,60.3816,2.4722,25.7478,77.0301,2.275,10.5758,1.8093,214.128,8.0292,2.4045,31.8523,39.5411,1
35,60,山西,3841.2739,60.2406,2.3633,26.0573,73.4133,2.209,10.6405,1.7855,214.7947,7.9656,2.3412,30.4876,37.7335,1
35,60,山西,3841.3989,60.1,2.3047,26.4834,72.0975,2.1429,10.5913,1.7279,216.2987,8.096,2.3348,29.5157,36.4848,1
35,60,山西,3841.5239,59.9619,2.2949,26.787,73.5609,2.047,10.2969,1.6469,218.3398,8.3596,2.3628,28.8525,35.6574,1
35,60,山西,3841.6489,59.829,2.2755,26.7744,75.097,1.9433,10.0474,1.573,220.5748,8.6105,2.3879,28.6581,35.3178,1
35,60,山西,3841.7739,59.7049,2.2331,26.6748,74.7825,1.8678,10.2612,1.5728,223.3967,8.7513,2.3984,28.8022,35.4077,1
35,61,山西,3841.7739,59.7049,2.2331,26.6748,74.7825,1.8678,10.2612,1.5728,223.3967,8.7513,2.3984,28.8022,35.4077,1
35,61,山西,3841.8989,59.5888,2.2106,26.6762,74.8776,1.7702,10.5755,1.6067,224.8049,8.7333,2.3944,29.0637,35.6927,1
35,61,山西,3842.0239,59.4815,2.1934,26.7819,76.2326,1.6702,10.907,1.6331,225.0578,8.6901,2.4017,29.368,36.0589,1
35,61,山西,3842.1489,59.3845,2.1756,26.6152,75.6316,1.6037,11.3946,1.6914,228.5213,8.625,2.4158,29.7008,36.4665,1
35,61,山西,3842.2739,59.297,2.1996,26.3846,71.7897,1.5686,11.344,1.6985,231.2058,8.6042,2.4244,30.0816,36.8724,1
35,61,山西,3842.3989,59.2262,2.3237,26.3164,66.7291,1.5325,11.0184,1.6716,229.2433,8.8738,2.424,30.2477,37.0849,1
35,61,山西,3842.5239,59.1642,2.4603,26.3662,62.7357,1.4839,10.7811,1.6921,228.9687,9.4322,2.432,30.2699,37.2596,1
35,61,山西,3842.6489,59.1104,2.4766,26.4362,62.4321,1.4979,10.5884,1.7245,230.5093,9.7504,2.45,30.3568,37.6273,1
35,61,山西,3842.7739,59.065,2.3824,26.3271,67.8058,1.5398,10.4406,1.7559,232.6118,9.6476,2.4716,30.7529,38.3754,1
35,61,山西,3842.8989,59.0275,2.2907,26.1411,73.178,1.5873,10.1729,1.7732,231.6771,9.1733,2.487,31.5528,39.5635,1
35,61,山西,3843.0239,58.9975,2.2796,25.8976,72.9197,1.6968,10.1603,1.8358,230.1072,8.6074,2.5018,32.9031,41.2936,1
35,61,山西,3843.1489,58.9744,2.3074,25.7325,66.9427,1.862,10.5246,1.9742,227.9892,8.1202,2.5143,34.8226,43.6628,1
35,61,山西,3843.2739,58.9581,2.3463,25.6862,62.9553,2.0214,11.0728,2.1396,225.1307,7.8489,2.5073,36.9298,46.2732,1
35,61,山西,3843.3989,58.9493,2.3736,25.713,66.4078,2.1685,11.7502,2.3172,223.4585,7.9918,2.5086,38.7903,48.4512,1
35,61,山西,3843.5239,58.9479,2.4181,25.3749,75.6265,2.1886,11.9694,2.3993,221.2345,8.5232,2.5296,39.8915,49.7752,1
35,61,山西,3843.6489,58.9526,2.4968,25.0055,83.3744,2.0449,11.5987,2.3362,218.1796,9.0602,2.5618,40.595,50.7785,1
35,61,山西,3843.7739,58.9618,2.6161,24.5621,86.1125,1.877,11.0904,2.2199,217.7826,9.3574,2.573,41.0811,51.2603,1
35,61,山西,3843.8989,58.9737,2.7048,24.7831,83.7304,1.6316,10.2481,2.0387,220.7516,9.2637,2.5134,40.9755,51.1611,1
35,61,山西,3844.0239,58.9885,2.7365,25.4976,80.0307,1.3971,9.5466,1.862,224.7885,9.0349,2.4233,41.0984,51.3171,1
35,61,山西,3844.1489,59.0075,2.8626,26.2753,73.4709,1.2181,8.8181,1.6892,229.833,8.7797,2.3821,41.6595,51.7399,1
35,61,山西,3844.2739,59.031,3.1312,26.662,63.2278,1.104,8.0028,1.5014,231.6353,8.4953,2.4232,41.8451,52.0589,1
35,61,山西,3844.3989,59.058,3.2915,26.6185,52.5019,1.0808,7.2862,1.3402,232.4886,8.2389,2.4427,42.6464,53.2998,1
35,61,山西,3844.5239,59.0891,3.241,26.7063,47.9727,1.0685,6.6029,1.1808,233.1261,8.063,2.4044,44.5193,55.7426,1
35,61,山西,3844.6489,59.1232,3.0812,26.9749,46.0262,1.0798,6.044,1.0513,232.6798,8.2187,2.3601,46.7993,58.4804,1
35,61,山西,3844.7739,59.159,2.9699,27.0045,43.3203,1.0782,5.5276,0.9341,230.9857,9.2776,2.36,49.5541,61.436,1
35,61,山西,3844.8989,59.1961,2.9206,26.6574,38.3641,1.0921,5.2014,0.8584,230.3013,11.8551,2.3906,52.8585,64.677,1
35,61,山西,3845.0239,59.2352,2.8581,26.1499,35.3051,1.3352,5.9694,0.9722,230.3819,16.7014,2.3906,55.3373,67.2128,1
35,61,山西,3845.1489,59.2781,2.7994,25.7309,37.3121,1.9727,8.2401,1.3331,233.4846,22.2501,2.3179,56.2732,69.0841,1
35,61,山西,3845.2739,59.3261,2.9167,25.8318,53.5616,2.8402,11.361,1.8521,238.6705,25.8996,2.2641,57.6626,71.4417,1
58,52,山西,4128,48.1403,2.916060103,26.2519,57.9312,1.6497,6.1297,1.1411,213.2012,11.6661,2.6193,53.1773,59.9324,1
58,52,山西,4128.125,48.1738,2.916060103,26.2336,61.1094,1.7428,6.0277,1.1334,215.7708,11.4042,2.6218,50.4156,56.5697,1
58,52,山西,4128.25,48.2389,2.916060103,26.1934,62.9158,1.7943,5.8996,1.1351,218.3385,10.7933,2.6127,48.5033,53.8868,1
58,52,山西,4128.375,48.34,2.916060103,26.2542,59.0854,1.8285,5.8029,1.1565,220.3164,11.0051,2.6,48.2459,52.9172,1
58,52,山西,4128.5,48.474,2.916060103,26.4755,56.0839,1.8499,5.6502,1.1769,221.6819,10.833,2.5983,49.2865,53.3652,1
58,52,山西,4128.625,48.6341,2.916060103,26.5005,55.9673,1.8656,5.3069,1.1424,221.5546,10.5795,2.608,50.9612,54.862,1
58,52,山西,4128.75,48.8186,2.916060103,26.38,55.9616,1.8575,5.0254,1.1018,220.5871,10.9539,2.6196,53.499,57.4316,1
58,52,山西,4128.875,49.0187,2.916060103,26.2149,56.4633,1.8661,4.9075,1.0837,218.9345,11.2043,2.6232,55.082,59.6161,1
58,52,山西,4129,49.2356,2.916060103,25.9704,60.3017,1.9889,4.9324,1.1089,217.7601,11.3634,2.6224,55.6631,61.2103,1
58,52,山西,4129.125,49.4736,2.916060103,25.5074,62.3613,2.0971,5.1139,1.1853,216.4901,11.9743,2.625,56.1282,62.3331,1
58,52,山西,4129.25,49.7287,2.916060103,24.9953,62.666,2.178,5.3372,1.2456,215.6448,12.2691,2.6288,56.4181,63.0251,1
58,52,山西,4129.375,50.0017,2.916060103,24.9368,62.0097,2.1444,5.5121,1.2778,214.9606,11.7539,2.6224,56.6332,63.489,1
58,52,山西,4129.5,50.3058,2.916060103,25.4761,57.3078,1.9804,5.4256,1.2228,213.8536,11.3991,2.6037,56.9323,63.9332,1
58,52,山西,4129.625,50.6455,2.916060103,26.1131,50.7902,1.8154,5.3257,1.1574,213.3509,11.1153,2.5859,57.3825,64.5742,1
58,52,山西,4129.75,51.0314,2.916060103,26.5861,49.1986,1.6818,5.4148,1.1311,213.9186,10.4776,2.5751,58.1858,65.6301,1
58,52,山西,4129.875,51.4752,2.916060103,26.7751,54.1628,1.5852,5.7403,1.1665,215.1416,9.6445,2.5723,59.7098,67.5479,1
58,52,山西,4130,51.9728,2.916060103,26.9351,61.8388,1.521,6.1083,1.2179,216.0986,9.4215,2.5806,62.5606,71.0801,1
58,52,山西,4130.125,52.5223,2.916060103,26.8938,69.3363,1.4255,6.4756,1.2535,215.4365,9.7775,2.5988,67.1383,76.3359,1
58,52,山西,4130.25,53.1213,2.916060103,26.658,70.4215,1.3154,6.5358,1.2475,214.9765,10.5959,2.6145,72.216,81.1275,1
58,52,山西,4130.375,53.7614,2.916060103,26.5735,63.2014,1.2738,6.4327,1.2089,218.3846,10.7417,2.6243,75.573,83.3781,1
58,52,山西,4130.5,54.4388,2.916060103,26.7545,56.37,1.4325,7.2048,1.3329,231.2419,10.3615,2.6201,76.6322,82.499,1
58,52,山西,4130.625,55.1367,2.916060103,26.9903,59.4848,1.7682,9.0674,1.6691,247.4694,11.361,2.5753,73.5474,77.3979,1
64,53,山西,3956.0684,65.8294,2.7615,25.4452,46.5324,4.8097,12.9922,1.4156,218.1429,10.1615,2.5998,66.3071,74.3408,1
64,53,山西,3956.1444,65.6883,2.7172,25.5659,43.388,4.1904,12.8188,1.3088,220.8122,9.5695,2.598,65.848,73.814,1
64,53,山西,3956.2204,65.5485,2.6739,25.6301,42.3291,3.5606,12.5235,1.2128,223.278,9.3068,2.5956,65.6116,73.5458,1
64,53,山西,3956.2964,65.4104,2.6317,25.6739,41.7839,3.0052,12.6412,1.1462,225.4577,9.183,2.5929,65.7717,73.7119,1
64,53,山西,3956.3724,65.2786,2.598,25.6784,41.6687,2.5391,12.7902,1.0704,226.5884,9.1752,2.5889,66.0856,74.0459,1
64,53,山西,3956.4484,65.1556,2.5681,25.6639,42.0026,2.2338,12.7418,1.0118,227.1509,9.2178,2.5834,66.7234,74.7324,1
64,53,山西,3956.5244,65.0398,2.5432,25.6336,42.7115,1.9213,12.694,0.9648,227.2392,9.2613,2.576,67.5341,75.6229,1
64,53,山西,3956.6004,64.9407,2.5239,25.5726,44.3723,1.6864,12.5425,0.9524,227.2423,9.2913,2.5654,68.4822,76.6755,1
64,53,山西,3956.6764,64.8492,2.5077,25.5022,46.0294,1.6187,12.0862,0.9646,227.4531,9.3074,2.5535,69.6405,78.0235,1
64,53,山西,3956.7524,64.7745,2.501,25.4139,47.3678,1.5265,11.781,1.0149,228.2975,9.3146,2.5395,70.8758,79.4848,1
64,53,山西,3956.8284,64.7189,2.5015,25.363,47.5368,1.5338,11.781,1.0244,229.3761,9.3112,2.5265,72.2666,81.1787,1
64,53,山西,3956.9044,64.6756,2.5089,25.3358,46.9599,1.5412,11.781,1.034,230.6041,9.3494,2.5146,73.8266,83.0654,1
64,53,山西,3956.9804,64.6702,2.5155,25.3553,45.025,1.7037,11.2554,1.0461,230.49,9.4765,2.5076,75.4891,85.0689,1
64,53,山西,3957.0564,64.6816,2.5194,25.3971,42.9404,1.8409,10.9394,1.0579,229.9759,9.9081,2.5026,77.5141,87.4142,1
64,53,山西,3957.1324,64.7259,2.5138,25.4828,40.6411,1.8409,10.481,1.0579,228.7161,10.5127,2.5021,79.7058,89.8794,1
64,53,山西,3957.2084,64.8044,2.503,25.5449,38.9758,2.0355,10.0411,1.0713,227.5591,11.9591,2.5034,82.2147,92.5694,1
64,53,山西,3957.2844,64.9008,2.4882,25.5947,37.6337,2.089,9.6943,1.0976,226.4646,13.7169,2.5061,84.8183,95.1294,1
64,53,山西,3957.3604,65.0404,2.48,25.6181,36.894,2.1636,9.8557,1.1396,225.7831,15.9692,2.5096,87.4405,97.5857,1
64,53,山西,3957.4364,65.1945,2.4774,25.614,36.6315,2.2936,9.8778,1.1634,225.5161,17.9192,2.5133,89.5232,99.0493,1
64,53,山西,3957.5123,65.3713,2.4875,25.5665,37.127,2.3354,10.3643,1.1942,225.9073,19.6283,2.5174,90.863,99.4582,1
64,53,山西,3957.5883,65.5687,2.5091,25.5806,38.42,2.1829,10.5889,1.2344,227.1401,20.0714,2.5208,91.0808,98.2742,1
64,53,山西,3957.6643,65.7759,2.5373,25.6273,40.0117,2.0724,11.3561,1.3122,228.8513,20.2303,2.5237,89.0191,94.3355,1
64,53,山西,3957.7403,66.0079,2.5721,25.7777,41.7967,1.9359,12.1268,1.4043,232.2928,20.0447,2.5239,85.8329,89.1403,1
64,55,山西,3982.0587,65.9586,2.5014,24.446,70.4589,1.5722,11.7506,1.6607,215.8531,8.327,2.5929,68.3693,71.3611,1
64,55,山西,3982.1347,65.6945,2.4663,24.433,74.5336,1.4581,11.5222,1.7177,217.1784,8.7624,2.5916,69.4466,72.6723,1
64,55,山西,3982.2107,65.4309,2.4536,24.4255,75.9103,1.3614,11.2967,1.8069,217.9742,9.2772,2.5904,70.5769,74.0898,1
64,55,山西,3982.2867,65.1677,2.4559,24.4193,75.9466,1.4366,10.8255,1.8517,218.5155,9.7319,2.5894,71.6114,75.5148,1
64,55,山西,3982.3627,64.9071,2.4857,24.4005,72.6283,1.7813,10.2011,1.8192,218.5261,10.103,2.5816,72.5915,76.9411,1
64,55,山西,3982.4387,64.649,2.5111,24.3904,69.288,2.1305,9.4237,1.7432,218.3497,10.2838,2.5724,73.3613,78.3481,1
64,55,山西,3982.5147,64.3945,2.5237,24.3926,65.9169,2.4234,8.572,1.6587,217.9122,10.3678,2.561,74.0703,79.8203,1
64,55,山西,3982.5907,64.1462,2.5067,24.4001,65.1036,2.6804,7.7914,1.5839,217.5013,10.1729,2.5488,74.6988,81.379,1
64,55,山西,3982.6667,63.9009,2.4751,24.4097,65.0953,2.8166,7.1221,1.5316,217.1427,9.8822,2.5362,75.4888,83.3935,1
64,55,山西,3982.7427,63.6625,2.4615,24.4225,65.4398,2.9738,6.6222,1.4653,217.0871,9.489,2.5279,76.4608,85.7331,1
64,55,山西,3982.8187,63.4283,2.461,24.4179,64.817,3.0603,6.248,1.4035,216.9939,9.17,2.5215,78.2808,89.303,1
64,55,山西,3982.8947,63.1983,2.4825,24.3947,63.1575,3.0896,5.9696,1.3699,216.8606,8.8909,2.5184,81.1346,94.0714,1
64,55,山西,3982.9707,62.9741,2.5165,24.3759,60.7307,2.9653,5.7903,1.3812,216.6935,8.7191,2.5177,85.0439,100.0634,1
64,55,山西,3983.0467,62.7521,2.5541,24.3584,58.412,2.7827,5.9929,1.4358,216.5199,8.5926,2.5183,90.911,108.1216,1
64,55,山西,3983.1227,62.5347,2.5821,24.3429,57.1657,2.6157,6.2534,1.4972,216.3463,8.5035,2.5208,97.5661,116.9539,1
64,55,山西,3983.1987,62.3213,2.6004,24.3392,56.8642,2.519,6.5239,1.5619,216.2138,8.5487,2.5235,105.9351,127.3726,1
64,55,山西,3983.2747,62.111,2.6065,24.3453,57.3414,2.4043,6.6644,1.5795,216.115,8.6285,2.5263,114.5681,137.744,1
64,55,山西,3983.3507,61.9071,2.5988,24.3605,58.4128,2.2516,6.9112,1.6244,216.0163,8.7666,2.5269,123.4083,148.0784,1
64,55,山西,3983.4266,61.7051,2.5872,24.3829,59.9325,2.143,7.0324,1.6506,216.0471,8.9125,2.5261,130.5471,155.7631,1
64,55,山西,3983.5026,61.5067,2.5739,24.4232,62.5561,2.1317,7.1287,1.6521,216.4497,9.0633,2.5208,136.4275,161.6946,1
64,55,山西,3983.5786,61.3095,2.5676,24.4377,65.4664,2.0994,6.8061,1.6041,217.4406,9.1388,2.5134,139.3393,163.5608,1
64,55,山西,3983.6546,61.113,2.5679,24.4359,68.5572,2.1069,6.4863,1.528,218.8018,9.1729,2.5042,139.4547,162.1127,1
64,55,山西,3983.7306,60.9183,2.5764,24.3947,68.8392,2.1218,5.9637,1.4319,220.485,9.1257,2.4993,137.8977,158.6829,1
64,55,山西,3983.8066,60.7229,2.5791,24.3423,66.7614,2.178,5.44,1.3498,222.1216,8.9332,2.4952,132.5238,151.3502,1
64,55,山西,3983.8826,60.5259,2.5557,24.2691,59.9479,2.1786,4.959,1.2339,223.6393,8.6602,2.4911,126.0917,143.0666,1
64,55,山西,3983.9586,60.3264,2.5299,24.2289,51.6969,2.2063,4.606,1.1204,224.7749,8.0534,2.4878,117.7159,133.0545,1
64,55,山西,3984.0346,60.1257,2.5024,24.205,42.863,2.2614,4.6274,0.9928,225.6774,7.4161,2.4851,108.7745,122.7298,1
64,55,山西,3984.1106,59.9249,2.4968,24.2067,36.7373,2.3053,4.8139,0.9044,225.0958,6.7308,2.4856,99.6153,112.3162,1
64,55,山西,3984.1866,59.7244,2.4985,24.2061,32.1772,2.2987,4.9378,0.8676,224.3876,6.1848,2.4878,91.1722,102.9439,1
64,55,山西,3984.2626,59.5243,2.5147,24.2019,30.0718,2.2164,5.5062,0.8689,223.4809,5.7162,2.4935,83.7285,94.6849,1
64,55,山西,3984.3386,59.3245,2.5293,24.2083,30.9151,2.2866,6.1117,0.8726,220.9346,5.5154,2.503,77.7744,88.085,1
64,55,山西,3984.4146,59.1249,2.5428,24.2212,33.2471,2.5825,6.6826,0.8831,217.9116,5.4597,2.5147,74.2295,84.036,1
64,55,山西,3984.4906,58.9271,2.5376,24.2619,39.8864,2.8461,7.3682,0.9423,215.6611,5.578,2.5328,71.8635,81.2305,1
64,55,山西,3984.5666,58.7316,2.5278,24.3147,49.0509,3.0947,7.8943,1.0842,213.3324,5.9631,2.5511,72.7071,81.7865,1
64,55,山西,3984.6426,58.5389,2.5097,24.3821,61.2416,3.418,8.477,1.2423,210.9102,6.4514,2.5693,75.0982,83.967,1
64,55,山西,3984.7186,58.3488,2.4918,24.4402,73.0268,3.7966,8.9101,1.3823,208.78,7.1444,2.5827,79.2552,88.0014,1
64,55,山西,3984.7946,58.1604,2.4742,24.4925,83.4318,4.1597,9.3711,1.5298,206.8882,7.8984,2.5938,85.1858,93.8957,1
64,55,山西,3984.8705,57.9771,2.4586,24.5273,87.3427,4.379,10.0244,1.6721,205.8549,8.7086,2.6009,91.6746,100.3745,1
64,55,山西,3984.9465,57.7999,2.4398,24.5525,87.8464,4.4948,10.5767,1.815,205.2792,9.4013,2.6061,98.9726,107.6984,1
64,55,山西,3985.0225,57.6284,2.4165,24.5689,85.2096,4.403,10.7991,1.9331,205.1251,10.0122,2.6088,105.747,114.4607,1
34,54,山西,3811.0104,56.5251,2.7442,36.9572,89.6879,1.3284,11.2127,3.758,223.0811,16.7859,2.3521,42.4835,45.0245,1
34,54,山西,3811.1354,56.4427,2.6865,36.7894,87.3381,1.5682,10.3596,3.7789,225.0849,18.1448,2.3449,41.0686,43.5158,1
34,54,山西,3811.2604,56.3831,2.6343,37.0608,85.888,1.8295,9.3428,3.8045,226.4993,19.9205,2.3816,39.7676,42.1911,1
34,54,山西,3811.3854,56.3448,2.6025,37.7294,84.6056,2.0301,8.3438,3.8306,228.5203,21.7232,2.4971,37.4804,39.7993,1
34,54,山西,3811.5104,56.3295,2.6018,38.5011,83.2273,2.1269,7.6498,3.8301,231.146,23.5523,2.5153,34.0881,36.1588,1
34,54,山西,3811.6354,56.3371,2.5863,39.1885,82.1876,2.0997,7.4969,3.7706,237.9118,25.3543,2.4877,30.1568,31.8843,1
34,54,山西,3811.7604,56.3657,2.5498,39.8275,81.034,1.9143,7.9586,3.647,248.1426,26.6126,2.4264,26.7081,28.1117,1
34,54,山西,3811.8854,56.4167,2.4991,40.3654,79.0982,1.6153,8.8404,3.5001,254.1208,26.5516,2.3447,24.3068,25.4794,1
34,54,山西,3812.0104,56.4874,2.4467,40.5697,76.9279,1.3525,9.681,3.384,255.2264,25.5273,2.262,23.1044,24.1619,1
34,54,山西,3812.1354,56.5757,2.4008,40.3873,75.6506,1.2092,10.2365,3.3112,255.7398,24.2307,2.1986,22.8948,23.9394,1
34,54,山西,3812.2604,56.6823,2.364,40.0977,76.2134,1.1557,10.5261,3.2758,254.0486,22.2694,2.1667,23.2191,24.3072,1
34,54,山西,3812.3854,56.8035,2.3343,40.0565,77.3451,1.1468,10.5624,3.277,251.2262,20.07,2.1654,23.5679,24.6989,1
34,54,山西,3812.5104,56.9382,2.3045,40.2355,78.0301,1.1378,10.5986,3.2782,252.9332,18.5369,2.1785,23.3931,24.5074,1
34,54,山西,3812.6354,57.0867,2.2675,40.343,77.5817,1.1418,10.3974,3.3159,258.6126,18.2884,2.1953,22.5985,23.6344,1
34,54,山西,3812.7604,57.2475,2.2186,40.2748,76.3958,1.1607,9.8837,3.3519,263.2056,19.2168,2.2123,21.4581,22.3949,1
34,54,山西,3812.8854,57.4217,2.1589,40.0952,75.0695,1.1841,9.1405,3.3526,266.6644,20.5868,2.2315,20.5495,21.4256,1
34,54,山西,3813.0104,57.6102,2.092,39.704,73.841,1.2088,8.2933,3.2958,268.4901,21.3338,2.2526,20.2324,21.1109,1
34,54,山西,3813.1354,57.8128,2.0281,38.9158,72.4092,1.238,7.4273,3.2028,267.5976,20.907,2.272,20.7957,21.7481,1
34,54,山西,3813.2604,58.0315,1.9781,37.7288,70.6342,1.268,6.5325,3.1037,264.7991,19.624,2.2884,22.2014,23.283,1
34,54,山西,3813.3854,58.2674,1.9577,36.6091,68.7898,1.2796,5.657,3.053,260.66,17.6738,2.3048,24.5737,25.8467,1
34,54,山西,3813.5104,58.5207,1.9731,35.8917,67.236,1.2613,4.9281,3.0808,254.9009,15.1107,2.3244,28.1983,29.7607,1
34,54,山西,3813.6354,58.7943,2.0288,35.6563,66.1245,1.2156,4.4294,3.1899,248.5563,12.3928,2.3461,33.2189,35.2104,1
34,54,山西,3813.7604,59.0872,2.1253,35.7293,65.1549,1.1516,4.2175,3.3484,242.8984,10.5496,2.3622,39.9689,42.5974,1
34,54,山西,3813.8854,59.3996,2.2426,36.0347,64.0276,1.0767,4.2732,3.5141,237.6396,9.9231,2.3634,47.9535,51.3921,1
34,54,山西,3814.0104,59.7353,2.439,36.4554,62.8703,1.007,4.4999,3.6516,234.7576,10.3012,2.2751,54.8783,59.0243,1
59,51,山西,3898.375,60.4955,2.5812,25.4225,59.4326,4.9351,2.9489,1.2466,229.4259,7.6487,2.4519,63.0368,70.9641,1
59,51,山西,3898.5,60.0564,2.6422,25.6637,51.4285,4.5669,2.5393,0.8942,230.6552,6.8943,2.4595,58.8058,65.9669,1
59,51,山西,3898.625,59.6548,2.5996,25.7065,49.5938,4.6123,2.2428,0.6014,232.24,6.8167,2.4704,56.515,63.1128,1
59,51,山西,3898.75,59.3138,2.4935,25.6306,46.2447,4.5752,2.2021,0.5423,233.1026,6.9295,2.4852,55.6881,61.8791,1
59,51,山西,3898.875,59.0225,2.3684,25.4172,43.6088,4.3435,2.3397,0.633,233.3229,7.0155,2.5059,55.2043,61.089,1
59,51,山西,3899,58.7702,2.2711,25.1048,46.3072,4.2538,2.3148,0.7875,233.8922,7.0536,2.538,54.5028,60.1649,1
59,51,山西,3899.125,58.5613,2.183,24.7981,53.858,4.0606,2.4213,0.9767,235.6352,7.1802,2.5464,53.621,59.1741,1
59,51,山西,3899.25,58.3882,2.084,24.7249,60.9758,3.6885,2.649,1.1604,237.5322,7.3644,2.5303,52.8124,58.3527,1
59,51,山西,3899.375,58.2607,2.0451,24.8866,61.4832,3.3288,2.7434,1.3514,238.6827,7.3814,2.5214,52.339,57.9903,1
59,51,山西,3899.5,58.1873,2.1421,25.0086,55.467,3.0658,2.9606,1.4166,239.1414,7.2111,2.5443,52.7934,58.7325,1
59,51,山西,3899.625,58.1649,2.3169,25.0297,49.5989,2.6621,3.541,1.4352,238.7818,7.0643,2.5629,54.5119,60.8418,1
59,51,山西,3899.75,58.199,2.4096,25.1411,46.4368,2.1253,4.5155,1.4368,237.4862,7.0558,2.5658,57.5404,64.4001,1
59,51,山西,3899.875,58.2945,2.3746,25.3444,45.3574,1.7581,5.6735,1.3489,234.7264,7.0014,2.5546,61.5132,69.0065,1
59,51,山西,3900,58.4565,2.2884,25.394,45.8154,1.4598,6.6528,1.2646,231.545,6.8826,2.5554,65.7255,73.7991,1
44,46,6-山2_3,4192,74.8814,1.9114,25.02112676,51.6948,1.211,6.2858,1.3636,226.9871,8.1176,2.447,35.4195,56.4851,2
44,46,6-山2_3,4192.125,74.3307,1.8619,25.02112676,44.3249,1.2439,6.2335,1.3036,226.4224,7.9375,2.4392,36.1596,57.8641,2
44,46,6-山2_3,4192.25,73.8348,1.8492,25.02112676,40.5093,1.2629,6.1336,1.2589,226.823,7.8382,2.4345,36.1125,58.0336,2
44,46,6-山2_3,4192.375,73.391,1.8158,25.02112676,40.2495,1.2571,5.9922,1.2193,228.2782,7.7796,2.4307,35.6385,57.5535,2
44,46,6-山2_3,4192.5,72.9846,1.7793,25.02112676,41.2893,1.2357,5.765,1.2097,229.9126,7.7772,2.4276,35.2929,57.273,2
44,46,6-山2_3,4192.625,72.6112,1.7908,25.02112676,42.1372,1.1845,5.46,1.2395,231.5468,7.8124,2.4245,35.2104,57.4336,2
44,46,6-山2_3,4192.75,72.283,1.834,25.02112676,42.4079,1.1145,5.0935,1.2948,232.6484,7.8783,2.421,35.2809,57.8841,2
44,46,6-山2_3,4192.875,72.0028,1.8471,25.02112676,42.3464,1.0478,4.7333,1.3519,232.6977,8.0366,2.4188,35.4067,58.3592,2
44,46,6-山2_3,4193,71.7714,1.7975,25.02112676,41.9042,1.0275,4.3557,1.3929,232.6267,8.2639,2.4201,35.6258,58.804,2
44,46,6-山2_3,4193.125,71.5974,1.755,25.02112676,40.7905,1.0748,3.9017,1.415,233.1365,8.3834,2.423,35.992,59.2801,2
44,46,6-山2_3,4193.25,71.4791,1.7684,25.02112676,39.128,1.1608,3.4261,1.4218,233.1546,8.2769,2.4238,36.4545,59.8491,2
44,46,6-山2_3,4193.375,71.4214,1.8052,25.02112676,37.5239,1.2187,3.1789,1.4101,232.5691,8.1435,2.4191,36.9275,60.4637,2
44,46,6-山2_3,4193.5,71.4238,1.796,25.02112676,36.7504,1.2216,3.1187,1.3984,231.8739,8.1195,2.4123,37.2733,60.9148,2
44,46,6-山2_3,4193.625,71.473,1.7389,25.02112676,36.7447,1.1437,3.2485,1.3893,231.0936,8.0826,2.4093,37.4419,61.0752,2
44,46,6-山2_3,4193.75,71.5633,1.7051,25.02112676,36.9362,1.0608,3.4025,1.3813,230.5824,7.9176,2.4135,37.4516,60.929,2
44,46,6-山2_3,4193.875,71.6869,1.7297,25.02112676,36.6183,0.9891,3.5347,1.3908,230.5007,7.7168,2.4201,37.4347,60.6754,2
44,46,6-山2_3,4194,71.8389,1.7974,25.02112676,35.9955,0.9187,3.6529,1.4203,230.3302,7.768,2.4228,37.6147,60.6699,2
44,46,6-山2_3,4194.125,72.026,1.8699,25.02112676,35.4805,0.8429,3.8006,1.4408,230.0918,8.1461,2.4195,38.2552,61.3017,2
44,46,6-山2_3,4194.25,72.2545,1.932,25.02112676,35.3824,0.805,3.9358,1.4435,230.1509,8.6226,2.4126,39.2717,62.4493,2
44,46,6-山2_3,4194.375,72.5199,1.9662,25.02112676,35.9088,0.762,4.1306,1.4434,230.2842,8.7463,2.4057,40.308,63.6253,2
44,46,6-山2_3,4194.5,72.805,1.9748,25.02112676,37.098,0.7257,4.2997,1.4457,230.2579,8.3643,2.4026,40.972,64.2612,2
44,46,6-山2_3,4194.625,73.0888,1.9864,25.02112676,38.9473,0.6666,4.5892,1.4565,230.4328,7.8244,2.4046,41.3094,64.3262,2
44,46,6-山2_3,4194.75,73.3731,2.0185,25.02112676,41.2462,0.6732,5.1358,1.4804,230.9053,7.6039,2.4099,41.5555,64.0707,2
44,46,6-山2_3,4194.875,73.6729,2.0259,25.02112676,43.0525,0.8773,5.6311,1.4903,231.0647,7.75,2.415,41.9669,63.8367,2
44,46,6-山2_3,4195,73.9917,1.972,25.02112676,43.9208,1.1389,5.8666,1.4803,230.7287,8.0256,2.4204,42.5468,63.6775,2
44,46,6-山2_3,4195.125,74.3266,1.9031,25.02112676,44.4536,1.2765,5.9516,1.462,230.0733,8.274,2.4305,43.1422,63.3815,2
44,46,6-山2_3,4195.25,74.6784,1.9052,25.02112676,45.697,1.3842,6.0024,1.4388,229.0906,8.4565,2.4442,43.4988,62.6246,2
