jing,ceng,wei,DEPT,SP,PE,CAL,GR,U,TH,K,AC,CNL,DEN,RLLS,RLLD,LABEL
31,62,羊虎沟,4045.8989,61.292,1.9326,23.4219,91.3863,5.4768,12.1066,0.8753,245.129,6.5328,2.4816,22.7172,28.0046,4
31,62,羊虎沟,4046.0239,61.2661,2.0759,23.3819,108.0755,5.5137,13.5815,1.0285,247.2943,6.9638,2.4769,22.8009,28.2091,4
31,62,羊虎沟,4046.1489,61.2508,2.2045,23.3488,114.0568,5.2078,14.6002,1.187,246.3014,7.0454,2.4771,23.5966,29.5006,4
31,62,羊虎沟,4046.2739,61.2429,2.2595,23.3381,114.3025,4.8981,15.5047,1.3522,243.7703,7.1468,2.496,25.3151,32.2408,4
31,62,羊虎沟,4046.3989,61.2406,2.2669,23.3123,121.6275,4.6708,16.5227,1.5459,242.4624,7.0059,2.5154,29.3728,38.0361,4
31,62,羊虎沟,4046.5239,61.2416,2.2326,23.2222,127.0011,4.4511,17.563,1.7238,244.2539,8.1381,2.5161,35.8244,46.7773,4
31,62,羊虎沟,4046.6489,61.24,2.1766,23.2038,116.0251,4.0759,17.0151,1.6993,243.3649,8.7201,2.5023,43.5804,57.0568,4
31,62,羊虎沟,4046.7739,61.2318,2.1453,23.2116,90.0596,3.4579,14.8357,1.505,239.4109,8.9581,2.4971,50.9602,66.8088,4
31,62,羊虎沟,4046.8989,61.2158,2.1644,23.2867,67.8097,2.7633,12.1428,1.2647,232.8903,8.7363,2.5221,57.216,75.0705,4
31,77,桌子山,4228.7739,46.4883,4.3117,22.935,42.4891,0.706,2.9467,1.3215,167.7686,2.8618,2.7058,2061.2202,3582.8889,6
31,77,桌子山,4228.8989,46.4548,4.3325,22.9308,38.9071,0.7394,2.5698,1.1476,166.7986,2.6289,2.7011,2089.2471,3629.8799,6
31,77,桌子山,4229.0239,46.4192,4.372,22.9218,33.1791,0.7608,2.3805,1.0369,165.8553,2.3857,2.6992,2049.1052,3561.6753,6
31,77,桌子山,4229.1489,46.3829,4.4227,22.9286,28.1333,0.7933,2.313,0.9747,165.5159,2.1871,2.7023,1931.339,3362.2017,6
31,77,桌子山,4229.2739,46.3476,4.488,22.9385,25.3779,0.8268,2.2931,0.9439,166.0454,2.1177,2.6991,1796.9734,3132.0437,6
31,77,桌子山,4229.3989,46.3136,4.516,22.9441,24.9568,0.8311,2.2766,0.9174,167.1084,2.1101,2.6928,1678.0416,2924.1748,6
31,77,桌子山,4229.5239,46.2791,4.4782,22.9411,25.42,0.8179,2.2787,0.8936,167.844,2.0548,2.6894,1596.8403,2777.1948,6
31,77,桌子山,4229.6489,46.2464,4.4389,22.9303,27.6945,0.834,2.3263,0.9042,168.055,1.9999,2.6996,1554.7834,2694.1487,6
31,77,桌子山,4229.7739,46.2138,4.4092,22.9143,30.6414,0.8929,2.3974,0.9201,167.7522,2.0802,2.7109,1526.8063,2631.3599,6
31,77,桌子山,4229.8989,46.1813,4.348,22.9023,33.1167,1.0419,2.6785,1.0137,167.1633,2.2644,2.7185,1477.8618,2530.1411,6
31,77,桌子山,4230.0239,46.149,4.2174,22.9037,34.7003,1.2733,3.1179,1.1708,166.83,2.5776,2.7211,1383.6423,2352.3718,6
31,78,桌子山,4230.7739,45.975,4.2449,22.9213,49.798,1.6549,3.2856,1.305,168.7159,3.4333,2.6838,1205.1378,2040.3831,6
31,78,桌子山,4230.8989,45.946,4.2342,22.922,43.2576,1.5417,2.8926,1.1195,167.157,2.8945,2.6946,1301.2257,2212.3967,6
31,78,桌子山,4231.0239,45.918,4.2033,22.9179,38.8519,1.5048,2.6897,1.0255,165.8116,2.6112,2.7037,1388.9305,2371.4497,6
31,78,桌子山,4231.1489,45.8929,4.2101,22.912,36.5309,1.4691,2.4904,0.9552,164.9812,2.454,2.7051,1461.8054,2504.0032,6
31,78,桌子山,4231.2739,45.8724,4.2832,22.9094,32.6179,1.4548,2.3023,0.9132,164.5363,2.3198,2.6993,1512.8408,2597.2136,6
31,78,桌子山,4231.3989,45.8557,4.3299,22.9064,30.0377,1.4944,2.1822,0.9157,164.3291,2.2525,2.7,1531.2932,2634.2751,6
31,78,桌子山,4231.5239,45.8418,4.3268,22.9033,31.7876,1.4851,1.9849,0.8852,164.2595,2.2925,2.7088,1524.7727,2630.252,6
31,78,桌子山,4231.6489,45.8287,4.3141,22.9043,34.0898,1.4448,1.9047,0.8779,164.3498,2.1798,2.709,1503.4686,2599.7148,6
31,78,桌子山,4231.7739,45.8145,4.3227,22.9072,32.3464,1.4729,1.8993,0.9182,164.5199,2.0076,2.7083,1468.0105,2543.2483,6
31,78,桌子山,4231.8989,45.798,4.357,22.9102,28.904,1.4451,1.886,0.9488,164.857,1.9937,2.7076,1430.3287,2480.8613,6
31,78,桌子山,4232.0239,45.7797,4.4462,22.9106,30.5425,1.4337,1.9153,1.0082,165.4254,2.1339,2.7051,1408.7572,2443.178,6
31,78,桌子山,4232.1489,45.7612,4.5538,22.9102,34.7611,1.4226,1.857,1.058,165.9949,2.139,2.7,1413.2009,2449.0098,6
31,78,桌子山,4232.2739,45.744,4.6101,22.9098,37.5591,1.335,1.689,1.0519,166.4695,1.9758,2.7003,1424.8281,2464.4128,6
31,78,桌子山,4232.3989,45.7281,4.6052,22.9074,34.8383,1.2451,1.5652,1.0417,166.5318,2.0084,2.7003,1426.4379,2460.6736,6
31,79,桌子山,4232.3989,45.7281,4.6052,22.9074,34.8383,1.2451,1.5652,1.0417,166.5318,2.0084,2.7003,1426.4379,2460.6736,6
31,79,桌子山,4232.5239,45.7121,4.5547,22.9071,30.1827,1.1644,1.4778,1.0384,166.4156,1.8882,2.6918,1403.0984,2412.5002,6
31,79,桌子山,4232.6489,45.6947,4.4365,22.9065,29.6727,1.147,1.457,1.0723,166.2202,1.835,2.6848,1336.9764,2290.1421,6
31,79,桌子山,4232.7739,45.6764,4.3166,22.9086,31.0773,1.209,1.5556,1.1448,166.1465,1.9515,2.6822,1236.2526,2113.4314,6
31,79,桌子山,4232.8989,45.6596,4.2531,22.9118,32.5154,1.2219,1.6282,1.1868,166.3838,2.1679,2.6824,1137.588,1943.0239,6
31,79,桌子山,4233.0239,45.6479,4.2141,22.9174,38.7388,1.2248,1.6801,1.2208,166.8922,2.4204,2.6858,1070.8947,1826.7864,6
31,79,桌子山,4233.1489,45.6424,4.13,22.9193,38.9348,1.1856,1.6614,1.2002,167.2647,2.5662,2.6931,1033.9395,1759.6499,6
31,79,桌子山,4233.2739,45.6436,4.031,22.921,35.9661,1.1174,1.5825,1.1422,167.1204,2.6194,2.7018,1021.9707,1732.9938,6
31,79,桌子山,4233.3989,45.6514,4.0298,22.9231,34.1309,1.1044,1.5563,1.1276,166.6157,2.4399,2.7092,1020.1629,1723.1096,6
31,79,桌子山,4233.5239,45.6644,4.0931,22.926,32.4047,1.0955,1.5359,1.1052,166.1322,2.2146,2.7196,1001.0707,1683.0961,6
31,79,桌子山,4233.6489,45.6823,4.1736,22.9263,30.5223,1.1284,1.5634,1.1105,165.9459,2.0879,2.728,937.7051,1570.3912,6
31,79,桌子山,4233.7739,45.7049,4.2553,22.9226,31.1902,1.2493,1.6874,1.2035,166.3895,2.191,2.7228,855.0958,1428.1824,6
31,79,桌子山,4233.8989,45.7311,4.3449,22.9182,34.1109,1.3845,1.8847,1.3162,167.3657,2.3362,2.7172,783.0746,1304.4396,6
31,79,桌子山,4234.0239,45.7598,4.3945,22.9161,36.4766,1.5768,2.0481,1.434,168.7166,2.3853,2.7225,726.0669,1205.6251,6
31,79,桌子山,4234.1489,45.7909,4.3557,22.9156,38.0314,1.6921,2.2343,1.5215,169.7279,2.5936,2.7255,681.1841,1127.6034,6
31,79,桌子山,4234.2739,45.8232,4.2516,22.9182,39.5769,1.7045,2.3648,1.5463,170.3402,2.8222,2.7256,655.4971,1081.989,6
31,79,桌子山,4234.3989,45.8544,4.1957,22.9191,40.3239,1.6938,2.3894,1.5333,170.5644,2.9196,2.7213,648.9587,1067.7136,6
31,79,桌子山,4234.5239,45.8809,4.2435,22.9237,39.2097,1.547,2.3756,1.447,170.6523,2.9429,2.7216,649.4336,1065.5449,6
31,79,桌子山,4234.6489,45.9016,4.2774,22.9254,37.083,1.3591,2.3947,1.3608,170.6253,2.8351,2.7198,652.6371,1068.0713,6
31,79,桌子山,4234.7739,45.9172,4.3308,22.9265,37.2198,1.2389,2.5316,1.339,170.3614,2.7638,2.7138,659.0316,1075.3583,6
31,79,桌子山,4234.8989,45.9311,4.343,22.9269,37.3306,1.1275,2.7224,1.3412,169.8812,2.7861,2.7088,667.5092,1086.4584,6
31,79,桌子山,4235.0239,45.9462,4.3305,22.9293,36.5002,1.0592,2.9761,1.3724,169.2097,2.6512,2.715,672.1178,1091.1523,6
31,79,桌子山,4235.1489,45.965,4.2541,22.9351,37.3469,1.0201,3.2166,1.399,168.7483,2.6243,2.7183,668.2286,1082.1294,6
31,79,桌子山,4235.2739,45.9879,4.107,22.9521,37.2109,0.9731,3.2913,1.3753,168.6192,2.6386,2.7151,654.7756,1058.5874,6
31,79,桌子山,4235.3989,46.0145,3.9812,22.9575,35.3811,0.9522,3.4022,1.3666,168.6381,2.6505,2.7019,633.4153,1021.2111,6
31,79,桌子山,4235.5239,46.0434,3.9704,22.9576,36.1031,0.9857,3.6558,1.4246,168.7945,2.6991,2.6941,599.2023,962.5912,6
31,80,桌子山,4238.3989,45.9503,4.0024,22.8902,35.1602,0.8633,2.1217,1.1669,167.4178,1.1507,2.6909,1369.4569,2368.4468,6
31,80,桌子山,4238.5239,45.9425,4.1628,22.8897,32.7754,0.8617,1.9144,1.1053,166.8599,1.0959,2.6981,1441.1731,2493.9924,6
31,80,桌子山,4238.6489,45.9377,4.2601,22.8911,30.5988,0.8437,1.7355,1.0298,166.5983,0.9714,2.7069,1504.2513,2605.7935,6
31,80,桌子山,4238.7739,45.9357,4.2421,22.8941,28.9623,0.8478,1.699,0.9881,166.5357,0.8342,2.7086,1561.9441,2709.3904,6
31,80,桌子山,4238.8989,45.9363,4.1791,22.8971,27.3459,0.869,1.7507,0.9812,166.4909,0.7689,2.7026,1616.8209,2809.8547,6
31,80,桌子山,4239.0239,45.9388,4.1926,22.8938,26.0209,0.8686,1.8388,0.9972,166.2231,0.7469,2.6918,1669.4075,2907.3376,6
31,80,桌子山,4239.1489,45.9426,4.2025,22.8865,25.3792,0.8465,1.928,1.0167,165.7999,0.7597,2.6784,1716.723,2995.5884,6
31,80,桌子山,4239.2739,45.9486,4.1206,22.8751,25.7881,0.8081,1.9642,1.0301,165.4443,0.7698,2.6739,1754.071,3066.1528,6
31,80,桌子山,4239.3989,45.9567,4.0186,22.8666,26.5749,0.7515,1.868,0.9982,165.2456,0.7715,2.6771,1776.7391,3108.8545,6
31,80,桌子山,4239.5239,45.9648,3.9957,22.8616,25.9351,0.738,1.8828,0.9837,165.2885,0.7358,2.687,1772.4779,3101.2583,6
31,80,桌子山,4239.6489,45.9705,4.0856,22.8579,26.9641,0.7605,2.0064,1.0237,165.6045,0.6205,2.6916,1734.8214,3034.604,6
31,80,桌子山,4239.7739,45.9736,4.1896,22.8553,30.3739,0.8119,2.1691,1.0804,166.0957,0.5685,2.6891,1690.614,2955.5872,6
31,80,桌子山,4239.8989,45.9748,4.2548,22.8549,32.4998,0.8401,2.4189,1.1564,166.5715,0.6654,2.6952,1660.675,2899.4431,6
31,80,桌子山,4240.0239,45.9717,4.2956,22.8584,32.5236,0.8367,2.5651,1.2364,167.0875,0.8356,2.7018,1650.6942,2876.324,6
31,80,桌子山,4240.1489,45.9615,4.3504,22.8618,34.1547,0.7991,2.6047,1.277,167.4007,1.0656,2.7037,1661.5906,2886.8687,6
31,63,羊虎沟,4047.0239,61.1917,2.1473,23.2799,58.5434,2.1984,9.9225,1.0881,224.3344,6.7923,2.5533,62.3036,81.9072,4
31,63,羊虎沟,4047.1489,61.1588,2.0791,23.2581,56.5836,1.7604,8.1791,0.9608,217.5564,5.0372,2.5778,66.7214,88.2406,4
31,63,羊虎沟,4047.2739,61.1176,1.9806,23.2512,56.1802,1.465,7.0588,0.8928,216.6694,5.4687,2.5823,70.8684,94.6737,4
31,63,羊虎沟,4047.3989,61.0712,1.9309,23.2648,53.5512,1.2907,6.376,0.8755,219.8878,6.3556,2.578,72.439,97.5825,4
31,63,羊虎沟,4047.5239,61.0182,1.9638,23.2927,47.3386,1.2077,5.8301,0.8726,225.9672,5.3764,2.589,68.7333,92.9215,4
31,63,羊虎沟,4047.6489,60.9564,2.0336,23.3151,41.4167,1.1943,5.313,0.8661,230.8876,4.6447,2.5946,61.5709,83.7093,4
31,63,羊虎沟,4047.7739,60.8869,2.0629,23.338,42.0088,1.2191,5.1449,0.9048,231.5444,4.8183,2.5684,54.3346,74.3987,4
31,63,羊虎沟,4047.8989,60.8134,2.0481,23.361,47.3525,1.2497,5.0103,0.9565,230.9828,5.3501,2.5264,48.4486,66.7775,4
31,63,羊虎沟,4048.0239,60.7401,2.0279,23.4155,49.4563,1.1674,4.6646,0.9479,231.8551,6.0587,2.5066,44.4772,61.7604,4
31,63,羊虎沟,4048.1489,60.6674,1.9947,23.4829,44.8189,1.0565,4.4601,0.9466,233.4092,6.2311,2.5096,43.3897,60.4594,4
31,63,羊虎沟,4048.2739,60.595,1.9465,23.6338,38.4212,0.9649,4.4299,0.9899,234.7075,5.5899,2.5261,44.1195,61.5989,4
31,63,羊虎沟,4048.3989,60.5234,1.8939,23.7111,37.0135,0.9063,4.5058,1.0567,234.0134,4.9678,2.5351,45.959,64.328,4
31,63,羊虎沟,4048.5239,60.4511,1.8674,23.6922,39.6434,0.9167,4.8892,1.1743,234.4094,4.9112,2.5265,49.0668,68.7421,4
31,63,羊虎沟,4048.6489,60.3769,1.8546,23.5339,41.0197,0.9802,5.4179,1.3423,236.1323,5.2494,2.5114,52.3261,73.2284,4
31,63,羊虎沟,4048.7739,60.3009,1.8402,23.4196,43.5971,1.0828,5.7542,1.4725,241.1543,5.4768,2.5079,53.9803,75.4556,4
31,63,羊虎沟,4048.8989,60.2225,1.8304,23.3834,50.0878,1.192,5.8105,1.5337,246.4291,5.7024,2.5169,53.6516,74.9211,4
31,63,羊虎沟,4049.0239,60.1409,1.8305,23.3753,54.3094,1.2776,5.6183,1.5406,242.4359,6.2896,2.5334,52.0935,72.9361,4
31,63,羊虎沟,4049.1489,60.0559,1.8481,23.3517,54.3091,1.3256,5.4904,1.5611,233.503,7.03,2.5633,50.0768,70.4929,4
31,63,羊虎沟,4049.2739,59.9693,1.8687,23.3375,54.0534,1.3665,5.4623,1.5876,233.0614,7.2741,2.5835,48.3761,68.3534,4
31,63,羊虎沟,4049.3989,59.8828,1.8582,23.3551,56.2546,1.3551,5.3889,1.5953,236.4794,7.6906,2.5717,47.3595,67.1592,4
31,63,羊虎沟,4049.5239,59.7959,1.8515,23.3916,58.9925,1.3289,5.2746,1.577,240.8356,8.3325,2.5631,47.6261,67.8306,4
31,63,羊虎沟,4049.6489,59.7096,1.8448,23.477,59.3914,1.2793,5.0006,1.4846,240.8979,7.7861,2.5546,49.5162,70.6751,4
31,63,羊虎沟,4049.7739,59.6313,1.8885,23.5993,54.0818,1.2176,4.5817,1.3254,235.0724,6.2885,2.5574,52.0745,74.388,4
31,63,羊虎沟,4049.8989,59.5705,1.9978,23.6076,47.3011,1.1807,4.3215,1.2089,232.614,6.0004,2.5668,54.1981,77.6525,4
31,63,羊虎沟,4050.0239,59.538,2.0872,23.5217,43.9092,1.2288,4.135,1.1385,232.3444,6.0368,2.56,56.1416,80.6974,4
31,63,羊虎沟,4050.1489,59.5376,2.1222,23.4004,41.5911,1.2736,4.0329,1.0915,231.6057,5.8644,2.549,57.5205,82.8679,4
31,63,羊虎沟,4050.2739,59.5666,2.139,23.4243,38.2818,1.3166,3.9601,1.0729,224.4857,6.2092,2.5422,57.7547,83.2898,4
31,63,羊虎沟,4050.3989,59.6214,2.1259,23.4515,35.7906,1.3717,3.881,1.0602,222.3885,6.4705,2.535,57.4751,82.9273,4
31,63,羊虎沟,4050.5239,59.692,2.0668,23.4524,35.7045,1.3762,3.9544,1.0607,224.8869,6.3477,2.5309,57.2326,82.6051,4
31,63,羊虎沟,4050.6489,59.7738,1.9648,23.4622,38.3221,1.3518,4.0078,1.0551,227.8447,6.1799,2.532,56.1349,80.9031,4
31,63,羊虎沟,4050.7739,59.8638,1.8711,23.7834,40.6739,1.2591,3.989,1.0226,231.2965,6.5114,2.5329,54.1567,78.0535,4
31,63,羊虎沟,4050.8989,59.9632,1.8192,24.1167,41.0306,1.1899,3.9963,1.0126,236.3996,6.5888,2.5319,52.4248,75.589,4
31,63,羊虎沟,4051.0239,60.0715,1.8365,24.1071,38.9594,1.1382,4.1632,1.0355,239.8661,6.3981,2.5239,51.5408,74.1594,4
31,63,羊虎沟,4051.1489,60.1911,1.8988,23.8208,39.5372,1.1499,4.6296,1.1281,237.3251,6.5114,2.5056,50.2546,72.0303,4
31,63,羊虎沟,4051.2739,60.3219,1.9412,23.4813,46.3966,1.2884,5.5238,1.3265,233.4014,6.8004,2.4961,48.0137,68.4529,4
31,63,羊虎沟,4051.3989,60.4614,1.9334,23.4459,58.7837,1.5258,7.5223,1.6455,231.7327,8.4456,2.4915,44.8946,63.7877,4
31,63,羊虎沟,4051.5239,60.6041,1.8985,23.4349,68.3218,1.5883,8.137,1.7131,230.9257,9.5586,2.4841,41.2569,58.5512,4
31,63,羊虎沟,4051.6489,60.7444,1.9261,23.4484,74.0788,1.4695,8.0316,1.6605,233.1613,10.7129,2.4798,37.5898,53.3667,4
31,63,羊虎沟,4051.7739,60.8814,2.0209,23.485,73.352,1.2521,7.3588,1.5081,234.5444,10.3817,2.4937,34.5166,48.923,4
31,63,羊虎沟,4051.8989,61.0169,2.1735,23.5186,63.9299,1.0535,6.5263,1.3643,230.3773,8.8724,2.5404,32.0941,45.3305,4
31,63,羊虎沟,4052.0239,61.1528,2.2247,23.5307,52.6087,0.9552,5.9668,1.261,227.6518,8.1976,2.5709,30.2951,42.6549,4
31,63,羊虎沟,4052.1489,61.2893,2.2366,23.5845,47.6021,0.9477,5.7375,1.2014,228.7352,7.9387,2.59,28.8385,40.4796,4
31,63,羊虎沟,4052.2739,61.4292,2.163,23.6854,48.1647,0.9729,5.6781,1.1846,231.775,8.3901,2.5814,27.6182,38.6415,4
31,63,羊虎沟,4052.3989,61.5766,2.0095,23.7065,49.6331,1.0458,5.7752,1.1858,235.3848,8.6116,2.5498,26.8721,37.4945,4
31,63,羊虎沟,4052.5239,61.7358,1.8764,23.6115,46.4719,1.1734,6.3288,1.285,233.5423,7.7431,2.5206,26.7446,37.2893,4
31,63,羊虎沟,4052.6489,61.9061,1.8443,23.5463,44.1664,1.4474,7.732,1.5674,225.0065,7.3962,2.4978,27.5422,38.4258,4
31,63,羊虎沟,4052.7739,62.0859,1.8921,23.6013,53.7682,1.8963,10.2697,2.0875,217.5323,7.779,2.484,29.1664,40.5946,4
